0 0 976.0 -1.0
0 1 976.0 437.0
0 2 976.0 -1.0
0 3 976.0 -1.0
0 4 976.0 0.0
0 5 976.0 -1.0
0 6 976.0 -1.0
0 7 976.0 0.0
0 8 976.0 -1.0
0 9 976.0 -1.0
0 10 976.0 0.0
0 11 976.0 -1.0
1 0 976.0 0.0
1 1 976.0 -2.0
1 2 976.0 0.0
1 3 976.0 2640.0
1 4 976.0 -2.0
1 5 976.0 0.0
1 6 976.0 1760.0
1 7 976.0 -2.0
1 8 976.0 0.0
1 9 976.0 880.0
1 10 976.0 -2.0
1 11 976.0 0.0
2 0 976.0 -1.0
2 1 976.0 0.0
2 2 976.0 -1.0
2 3 976.0 -1.0
2 4 976.0 0.0
2 5 976.0 -1.0
2 6 976.0 -1.0
2 7 976.0 0.0
2 8 976.0 -1.0
2 9 976.0 -1.0
2 10 976.0 0.0
2 11 976.0 -1.0
3 0 976.0 -1.0
3 1 976.0 660.0
3 2 976.0 -1.0
3 3 976.0 -1.0
3 4 976.0 660.0
3 5 976.0 -1.0
3 6 976.0 -1.0
3 7 976.0 660.0
3 8 976.0 -1.0
3 9 976.0 -1.0
3 10 976.0 660.0
3 11 976.0 -1.0
4 0 976.0 0.0
4 1 976.0 -2.0
4 2 976.0 16.0
4 3 976.0 7222.0
4 4 976.0 -2.0
4 5 976.0 7230.0
4 6 976.0 0.0
4 7 976.0 -2.0
4 8 976.0 0.0
4 9 976.0 0.0
4 10 976.0 -2.0
4 11 976.0 0.0
5 0 976.0 -1.0
5 1 976.0 2551.0
5 2 976.0 -1.0
5 3 976.0 -1.0
5 4 976.0 2543.0
5 5 976.0 -1.0
5 6 976.0 -1.0
5 7 976.0 2543.0
5 8 976.0 -1.0
5 9 976.0 -1.0
5 10 976.0 0.0
5 11 976.0 -1.0
6 0 976.0 -1.0
6 1 976.0 464.0
6 2 976.0 -1.0
6 3 976.0 -1.0
6 4 976.0 22106.0
6 5 976.0 -1.0
6 6 976.0 -1.0
6 7 976.0 440.0
6 8 976.0 -1.0
6 9 976.0 -1.0
6 10 976.0 440.0
6 11 976.0 -1.0
7 0 976.0 0.0
7 1 976.0 -2.0
7 2 976.0 5024.0
7 3 976.0 7245.0
7 4 976.0 -2.0
7 5 976.0 7222.0
7 6 976.0 5008.0
7 7 976.0 -2.0
7 8 976.0 0.0
7 9 976.0 0.0
7 10 976.0 -2.0
7 11 976.0 0.0
8 0 976.0 -1.0
8 1 976.0 78.0
8 2 976.0 -1.0
8 3 976.0 -1.0
8 4 976.0 39.0
8 5 976.0 -1.0
8 6 976.0 -1.0
8 7 976.0 78.0
8 8 976.0 -1.0
8 9 976.0 -1.0
8 10 976.0 0.0
8 11 976.0 -1.0
9 0 976.0 -1.0
9 1 976.0 252.0
9 2 976.0 -1.0
9 3 976.0 -1.0
9 4 976.0 220.0
9 5 976.0 -1.0
9 6 976.0 -1.0
9 7 976.0 220.0
9 8 976.0 -1.0
9 9 976.0 -1.0
9 10 976.0 220.0
9 11 976.0 -1.0
10 0 976.0 0.0
10 1 976.0 -2.0
10 2 976.0 0.0
10 3 976.0 117.0
10 4 976.0 -2.0
10 5 976.0 0.0
10 6 976.0 78.0
10 7 976.0 -2.0
10 8 976.0 0.0
10 9 976.0 0.0
10 10 976.0 -2.0
10 11 976.0 0.0
11 0 976.0 -1.0
11 1 976.0 0.0
11 2 976.0 -1.0
11 3 976.0 -1.0
11 4 976.0 0.0
11 5 976.0 -1.0
11 6 976.0 -1.0
11 7 976.0 0.0
11 8 976.0 -1.0
11 9 976.0 -1.0
11 10 976.0 0.0
11 11 976.0 -1.0
